"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The latest The Melinda Rooke Daily! https://t.co/bHQ7vPTxDC Thanks to @JoBurgess11 @HealingMB @results4dev #climate #aleppo",FALSE,1,NA,2016-12-16 05:00:46,FALSE,NA,"809624287627870208",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","MelindaRooke",0,FALSE,FALSE,NA,NA
"https://t.co/RTxyv9Akip
TIME: Gov. Jerry Brown Vows to Fight Donald Trump on Climate Change
#climate #policy #ca https://t.co/147drOHXYn",FALSE,8,NA,2016-12-16 05:00:38,FALSE,NA,"809624252097802240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bentler",1,FALSE,FALSE,NA,NA
"RT @AndyOz2: 1953-Breaking #FakeNews: 
#Climate experts announce that sea levels will rise 600mm by 2053.
Factcheck: 560mm still to go with…",FALSE,0,NA,2016-12-16 05:00:29,FALSE,NA,"809624213862518784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kay_tison",22,TRUE,FALSE,NA,NA
"#WomenOfManyColors #WomensMarchOnWashington #Choice #LGBT #CivilRights #Climate... https://t.co/6nlf7bsb05",FALSE,0,NA,2016-12-16 05:00:17,FALSE,NA,"809624162629128193",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CaliLiliIndies",0,FALSE,FALSE,NA,NA
"RT @Bentler: https://t.co/bU4iOXHDdV
capitalism denial in the Trump cabinet: where do his nominees stand?
#climate #policy #fossilfuel…",FALSE,0,NA,2016-12-16 05:00:06,FALSE,NA,"809624117372735488",NA,"<a href=""http://chino.com"" rel=""nofollow"">replacer</a>","chinorubeitp",0,FALSE,FALSE,NA,NA
"The Biggest Building Boom in History – Medium - Know the #truth #climate #prosperity  https://t.co/YMT1yvFnUr",FALSE,0,NA,2016-12-16 04:59:58,FALSE,NA,"809624085810450432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibertasExPugna",0,FALSE,FALSE,NA,NA
"Heat, hunger, and war force Africans onto the ‘road on fire’: https://t.co/St0PV2g7o2 #climate #globalwarming #divest #thisisafrica",FALSE,0,NA,2016-12-16 04:59:46,FALSE,NA,"809624034983878656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saragraves",0,FALSE,FALSE,NA,NA
"Dr. Godoy @SIIESYucatan and Dr. Medina @TAMUEngineering @SUTHouston launch the Mexico-USA Coordinating Network on… https://t.co/hLWDb83mk5",FALSE,2,NA,2016-12-16 04:59:11,TRUE,NA,"809623886967009281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SGLtamu",2,FALSE,FALSE,NA,NA
"#Trump to DOE: I want names of ppl who work on #climate #science. DOE: go f**** yourself; #scientificintegrity
https://t.co/0QzZvSS1VL",FALSE,2,NA,2016-12-16 04:59:10,FALSE,NA,"809623883821158400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BeyondPump",1,FALSE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:59:07,FALSE,NA,"809623870592299008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GIST_India",106,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:58:59,FALSE,NA,"809623835918168064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CurtSouthard",106,TRUE,FALSE,NA,NA
"RT @PeterDGardner: NASA Just Created a Stunning New 3-D View of #CO2 https://t.co/9d8mAlzWac via @ClimateCentral #Climate #GHGs #auspol",FALSE,0,NA,2016-12-16 04:58:56,FALSE,NA,"809623826397097986",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SScheberle",5,TRUE,FALSE,NA,NA
"RT @Bentler: https://t.co/Nim8rnffhL
Climate change denial in the Trump cabinet: where do his nominees stand?
#climate #policy #fossilfuel…",FALSE,0,NA,2016-12-16 04:58:46,FALSE,NA,"809623782017171456",NA,"<a href=""https://TheWovenTalePress.net/"" rel=""nofollow"">WTP RoundTeam Bot</a>","MYDekel469",2,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:58:37,FALSE,NA,"809623743219830784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TenneyNaumer",106,TRUE,FALSE,NA,NA
"RT @climatehawk1: Trump’s approach: a fresh start or crazy reckless? - @nytimes  https://t.co/6eZaYtMNwc #climate #science #globalwarming h…",FALSE,0,NA,2016-12-16 04:58:33,FALSE,NA,"809623727654793217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krosenlund_com",27,TRUE,FALSE,NA,NA
"RT @Jackthelad1947: What will it take to end our apathy? #Aleppo #climate #catastrophe #corruption #Trump #Brexit #auspol #wapol #refugee h…",FALSE,0,NA,2016-12-16 04:58:11,FALSE,NA,"809623634041896961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","earth1stLinda",12,TRUE,FALSE,NA,NA
"RT @CampaignNV: Proclaiming Nonviolent Actions Week in Chico, CA!! Bravo!! #CNV #Peace #Poverty #Climate #Racism https://t.co/ZDU4KJL7JV",FALSE,0,NA,2016-12-16 04:58:04,FALSE,NA,"809623608196665345",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelaMaestas",1,TRUE,FALSE,NA,NA
"If u read an article 2day let it b this 1. Seriously u don't want 2go another day w/o knowing this! #trump #climate… https://t.co/rDFeR3Xvcb",FALSE,1,NA,2016-12-16 04:57:59,TRUE,NA,"809623586361131008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LibertasExPugna",0,FALSE,FALSE,NA,NA
"https://t.co/Nim8rnffhL
Climate change denial in the Trump cabinet: where do his nominees stand?
#climate #policy… https://t.co/4RoJHqKvdV",FALSE,4,NA,2016-12-16 04:57:35,TRUE,NA,"809623484640833536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bentler",2,FALSE,FALSE,NA,NA
"RT @AndyOz2: 1953-Breaking #FakeNews: 
#Climate experts announce that sea levels will rise 600mm by 2053.
Factcheck: 560mm still to go with…",FALSE,0,NA,2016-12-16 04:56:55,FALSE,NA,"809623317699117058",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","COCOGOP",22,TRUE,FALSE,NA,NA
"RT @Piers_Corbyn: YES! #NYTimes, #MSM are ANTI-#Science. FACT All extremes in last decade are the WRONG SORT for #Co2 #Climate Scam =&gt;https…",FALSE,0,NA,2016-12-16 04:56:42,FALSE,NA,"809623262879694852",NA,"<a href=""https://www.google.com/?gws_rd=ssl"" rel=""nofollow"">TestLimsRetweet</a>","Abby_Retweet",20,TRUE,FALSE,NA,NA
"RT @MarkBoslough: I'm out and proud. I do #climate research at a DOE lab, because I love my country and my planet.",FALSE,0,NA,2016-12-16 04:56:41,FALSE,NA,"809623259608010752",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","twinspop",42,TRUE,FALSE,NA,NA
"Bob Tisdale:The latest climate ‘conspiracy theory’ #COP21 #climate #globalwarming #ClimateChange https://t.co/ZGOIQdez2u",FALSE,0,NA,2016-12-16 04:56:05,FALSE,NA,"809623108470587392",NA,"<a href=""http://uClimate.com"" rel=""nofollow"">PlantsLoveCo2</a>","PlantsLoveCO2",0,FALSE,FALSE,NA,NA
"RT @AndyOz2: 1953-Breaking #FakeNews: 
#Climate experts announce that sea levels will rise 600mm by 2053.
Factcheck: 560mm still to go with…",FALSE,0,NA,2016-12-16 04:56:04,FALSE,NA,"809623103743459328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomanst",22,TRUE,FALSE,NA,NA
"RT @takvera: True words from @350Pacific on Australia's #climate laggardness. https://t.co/aODWqGx115",FALSE,0,NA,2016-12-16 04:56:02,FALSE,NA,"809623096256700417",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","djmer1",4,TRUE,FALSE,NA,NA
"True words from @350Pacific on Australia's #climate laggardness. https://t.co/aODWqGx115",FALSE,4,NA,2016-12-16 04:55:19,FALSE,NA,"809622912994942977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","takvera",4,FALSE,FALSE,NA,NA
"RT @AndyOz2: 1953-Breaking #FakeNews: 
#Climate experts announce that sea levels will rise 600mm by 2053.
Factcheck: 560mm still to go with…",FALSE,0,NA,2016-12-16 04:55:10,FALSE,NA,"809622875598528512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","americadiaspora",22,TRUE,FALSE,NA,NA
"OF COURSE! Red states ask Trump for quick action AGAINST #climate rule https://t.co/Mrw20MQavO via @thehill  @EnvPolicyCenter @DaleF3",FALSE,0,NA,2016-12-16 04:55:05,FALSE,NA,"809622857273798656",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AllanMargolin",5,FALSE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> calilili: #ThisTooUnitesUs = #Women + #LGBT + #CivilRights + #Climate Lips N Liberties™ ©CaliLili ~~~... https://t.co/Rl3eE34uuZ",FALSE,0,NA,2016-12-16 04:55:04,FALSE,NA,"809622852743888897",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","CaliLiliIndies",0,FALSE,FALSE,NA,NA
"RT @climatehawk1: Massive 'rivers in sky' will bring more deadly floods due to #globalwarming https://t.co/3MkjjephOB #climate #divest http…",FALSE,0,NA,2016-12-16 04:54:44,FALSE,NA,"809622768023019521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","idealust",55,TRUE,FALSE,NA,NA
"#FAO Council Creates Department of #Climate, #Biodiversity, #Land and #Water https://t.co/TaUEWQaKcn #SDGs #foodsecurity #FoodAndAgriculture",FALSE,2,NA,2016-12-16 04:54:32,FALSE,NA,"809622715577401344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ronny_jumeau",0,FALSE,FALSE,NA,NA
"RT @EnviroWorldNews: Grandma Now Safer As #Climate-Driven Rainstorms Kill 80,000 Reindeer - https://t.co/AQ1gshmhfc via @EnviroWorldNews ht…",FALSE,0,NA,2016-12-16 04:54:22,FALSE,NA,"809622675639238656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conlimonisal",183,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:53:49,FALSE,NA,"809622538040901632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vio_richard",106,TRUE,FALSE,NA,NA
"RT @AndyOz2: 1953-Breaking #FakeNews: 
#Climate experts announce that sea levels will rise 600mm by 2053.
Factcheck: 560mm still to go with…",FALSE,0,NA,2016-12-16 04:53:47,FALSE,NA,"809622526955556865",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ClimateRealists",22,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:53:23,FALSE,NA,"809622426262929409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ell_sue",106,TRUE,FALSE,NA,NA
"RT @Conscious_Label: @1o5CleanEnergy Join us! Help a motorist (and the world) wake up today. Perfect gift. #climate #greencity https://t.co…",FALSE,0,NA,2016-12-16 04:53:00,FALSE,NA,"809622330779598848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ell_sue",4,TRUE,FALSE,NA,NA
"trees are needed now to avert horrific #climate erosion Plant one &amp; see tomorrow begin The amazons safe now Without protect were will it end",FALSE,0,NA,2016-12-16 04:52:58,FALSE,NA,"809622323326136322",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greentreenetwor",0,FALSE,FALSE,NA,NA
"RT @Piers_Corbyn: YES! #NYTimes, #MSM are ANTI-#Science. FACT All extremes in last decade are the WRONG SORT for #Co2 #Climate Scam =&gt;https…",FALSE,0,NA,2016-12-16 04:52:47,FALSE,NA,"809622278803755008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","josharr12",20,TRUE,FALSE,NA,NA
"RT @BobBurtonoz: An extraordinary time of change ahead in #India's #energy landscape #qldpol #auspol #climate https://t.co/Xhrco5dpPq",FALSE,0,NA,2016-12-16 04:52:42,FALSE,NA,"809622255684743168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harrilammi",5,TRUE,FALSE,NA,NA
"#Climate https://t.co/Gwq5SaMqkV An example of how silly it is to think we warming when we are now into a big cooling trend.",FALSE,0,NA,2016-12-16 04:52:10,FALSE,NA,"809622119726403584",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Climate_Cop",0,FALSE,FALSE,NA,NA
"I'm out and proud. I do #climate research at a DOE lab, because I love my country and my planet.",FALSE,96,NA,2016-12-16 04:51:56,FALSE,NA,"809622061194747904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarkBoslough",42,FALSE,FALSE,NA,NA
"RT @AssaadRazzouk: Make China Great Again: 6 Ways Trump's Energy And #Climate Policies Work... For China

https://t.co/if8lhP2t6q Mine via…",FALSE,0,NA,2016-12-16 04:51:39,FALSE,NA,"809621991019855872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keitaiglow",31,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:51:36,FALSE,NA,"809621979250749441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sparkette57",106,TRUE,FALSE,NA,NA
"RT @Piers_Corbyn: YES! #NYTimes, #MSM are ANTI-#Science. FACT All extremes in last decade are the WRONG SORT for #Co2 #Climate Scam =&gt;https…",FALSE,0,NA,2016-12-16 04:50:57,FALSE,NA,"809621817061031936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Graemeb11",20,TRUE,FALSE,NA,NA
"RT @nycjim: On #climate, Trump doesn’t want to listen to scientists; on Russia he won’t listen to intel experts. Detect a trend? https://t.…",FALSE,0,NA,2016-12-16 04:50:32,FALSE,NA,"809621710915903488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","northkats",376,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:50:21,FALSE,NA,"809621664291909632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luv_Nuggets",106,TRUE,FALSE,NA,NA
"YES! #NYTimes, #MSM are ANTI-#Science. FACT All extremes in last decade are the WRONG SORT for #Co2 #Climate Scam =… https://t.co/WDxm1mix8E",FALSE,8,NA,2016-12-16 04:50:03,TRUE,NA,"809621588589117440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Piers_Corbyn",20,FALSE,FALSE,NA,NA
"RT @Jackthelad1947: What will it take to end our apathy? #Aleppo #climate #catastrophe #corruption #Trump #Brexit #auspol #wapol #refugee h…",FALSE,0,NA,2016-12-16 04:49:38,FALSE,NA,"809621485580992512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Michael28560637",12,TRUE,FALSE,NA,NA
"RT @Shanghai_Metal: Records broken in U.S. solar markets - https://t.co/QnZCcczsbU #Solar #Energy #US #Renewables #Records #Climate https:/…",FALSE,0,NA,2016-12-16 04:49:28,FALSE,NA,"809621440873910272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Julia_TaeY",1,TRUE,FALSE,NA,NA
"RT @TimMelino: #CLIMATE change fingerprints seen on 24 weird #WEATHER cases, study says https://t.co/mib1uLq0BY  #GlobalWarming #climatecha…",FALSE,0,NA,2016-12-16 04:49:19,FALSE,NA,"809621404098428928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hotcoffeeandpie",1,TRUE,FALSE,NA,NA
"RT @EnviroWorldNews: Grandma Now Safer As #Climate-Driven Rainstorms Kill 80,000 Reindeer - https://t.co/AQ1gshmhfc via @EnviroWorldNews ht…",FALSE,0,NA,2016-12-16 04:48:56,FALSE,NA,"809621308417851393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SuzanneTwoTon",183,TRUE,FALSE,NA,NA
"RT @EnviroWorldNews: Grandma Now Safer As #Climate-Driven Rainstorms Kill 80,000 Reindeer - https://t.co/AQ1gshmhfc via @EnviroWorldNews ht…",FALSE,0,NA,2016-12-16 04:48:20,FALSE,NA,"809621155342520323",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnviroNews",183,TRUE,FALSE,NA,NA
"According to this article, Antarctica has just had its coldest month in recorded history: https://t.co/fULtckTad6 #climate",FALSE,1,NA,2016-12-16 04:47:24,FALSE,NA,"809620920784580608",NA,"<a href=""http://02cd446.netsolhost.com/poli/hoc.html"" rel=""nofollow"">The Long Road</a>","ClimateTruthNow",2,FALSE,FALSE,NA,NA
"RT @climatehawk1: When the end of human civilization is your day job http://t.co/4FK43DAUNe via @Esquire #climate #globalwarming #divest",FALSE,0,NA,2016-12-16 04:46:37,FALSE,NA,"809620722909745153",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jaytay777",505,TRUE,FALSE,NA,NA
"RT @semodu_pr: Not the #stairway to #heaven but the stairway to #hell. #StairwayToHeaven #StairwaytoHell #carbon #climate #nature https://t…",FALSE,0,NA,2016-12-16 04:46:09,FALSE,NA,"809620609005219840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SharonAMsyre",20,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:45:11,FALSE,NA,"809620362916806656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stopthefrack",106,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:45:02,FALSE,NA,"809620327797899264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","af7qp",106,TRUE,FALSE,NA,NA
"The latest The Geek Daily! https://t.co/gXu8ZjRUHQ Thanks to @Wersula @b_spectabilis @marnicordell #climate",FALSE,0,NA,2016-12-16 04:44:24,FALSE,NA,"809620169031090177",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","geeksrulz",0,FALSE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:44:18,FALSE,NA,"809620140413157376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frogetteca",106,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:44:13,FALSE,NA,"809620120154750976",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FogSpotter",106,TRUE,FALSE,NA,NA
"Green Groups Donations are Up, More Events, More Climate Activists World Wide -AntiTrump Rage is a Net Plus to Clim… https://t.co/b1YFm7LyzF",FALSE,1,NA,2016-12-16 04:44:09,TRUE,NA,"809620105256693760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","wmichaelsw",0,FALSE,FALSE,NA,NA
"https://t.co/IAipM2bgQn
Donald Trump Should Know: This Is What Climate Change Costs Us
#climate #policy #law https://t.co/ITfltJHlsB",FALSE,0,NA,2016-12-16 04:43:45,FALSE,NA,"809620004270325760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Bentler",0,FALSE,FALSE,NA,NA
"#Geoengineering #Climate

https://t.co/2ppnlsVFii

#science #energy #Biodiversity #ClimateJustice #COP13… https://t.co/zo27paIzwM",FALSE,0,NA,2016-12-16 04:43:33,TRUE,NA,"809619951761891329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClimateEngr_ing",0,FALSE,FALSE,NA,NA
"90 (12-16): #Congressional #Tweet About 'Disgraceful' Article Ignores #Science. #climate #Breitbart #fake_news #LaNina #land_ocean_temp",FALSE,0,NA,2016-12-16 04:43:32,FALSE,NA,"809619950453129216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","sassafras4ucom",0,FALSE,FALSE,NA,NA
"Red states ask #Trump for quick action against #climate rule
https://t.co/NhNhyYLhSp
#cleanpowerplan #obama #ParisAgreement",FALSE,0,NA,2016-12-16 04:43:10,FALSE,NA,"809619855867396096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","KenJayHaley",0,FALSE,FALSE,NA,NA
"RT @ashrafsharif786: The latest The climate Daily! https://t.co/ULkjPf4FLe Thanks to @art_reinhardt @SandyHershelman @mmancuso2013 #climate…",FALSE,0,NA,2016-12-16 04:42:48,FALSE,NA,"809619764800671745",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">@TRAVLIC</a>","TRAVLIC",1,TRUE,FALSE,NA,NA
"RT @gridpointwx: #CLIMATE Change Is Real; Avalanche In Tibet Is Yet Another Proof Of Global Warming https://t.co/RWLnBSTOjb  #GlobalWarming…",FALSE,0,NA,2016-12-16 04:42:35,FALSE,NA,"809619709213585408",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">@TRAVLIC</a>","TRAVLIC",1,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:41:31,FALSE,NA,"809619440665030656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VerduinMelissa",106,TRUE,FALSE,NA,NA
"RT @PeterGleick: Despite the recent empowerment of #climate deniers, remember this:

The climate's changing
We caused it
We're sure
It's ba…",FALSE,0,NA,2016-12-16 04:40:53,FALSE,NA,"809619282434867201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PeterSale3",54,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:40:06,FALSE,NA,"809619082853097473",NA,"<a href=""http://www.topicly.io"" rel=""nofollow"">Topicly Conn Test</a>","topiclyinvest",106,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:39:55,FALSE,NA,"809619037852340224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pwpgarden",106,TRUE,FALSE,NA,NA
"RT @likeagirlinc: Scientists are frantically copying U.S. #climate data, fearing it might vanish under #Trump

https://t.co/vuwe8uYbzh",FALSE,0,NA,2016-12-16 04:39:30,FALSE,NA,"809618933112258560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MoveOnAustin",67,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:39:04,FALSE,NA,"809618825058467841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dwmnews_am",106,TRUE,FALSE,NA,NA
"RT @arikring: Once an ""Alternative #Energy"" #Solar is Definitely Mainstream &amp; Affordable Now!

https://t.co/MA1nk6fbOI
#Climate #KeepItInTh…",FALSE,0,NA,2016-12-16 04:38:55,FALSE,NA,"809618786810621953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Michayah",68,TRUE,FALSE,NA,NA
"RT @climatehawk1: ""Investing heavyweights moving assets and funds out of fossil fuels at record pace.""
https://t.co/4tFJnbrgrF #climate htt…",FALSE,0,NA,2016-12-16 04:38:47,FALSE,NA,"809618752958558209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jannm",106,TRUE,FALSE,NA,NA
"RT @johnlundin: BREAKING: 'The #Arctic Is Unraveling,' Scientists Conclude After Latest Sobering #Climate Report. InsideClimateNews https:/…",FALSE,0,NA,2016-12-16 04:38:41,FALSE,NA,"809618727784194049",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CherlSands",33,TRUE,FALSE,NA,NA
"The latest Maxinews! https://t.co/Q3RXYbOjS3 Thanks to @KLlewellin @dailygalaxy #science #climate by #maximaxoo",FALSE,0,NA,2016-12-16 04:38:23,FALSE,NA,"809618651804536832",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","mitchdata",0,FALSE,FALSE,NA,NA
"RT @Bentler: https://t.co/tPavX7HyOM
World Energy Hits a Turning Point: Solar That's Cheaper Than Wind
#climate #solar #renewables https://…",FALSE,0,NA,2016-12-16 04:38:01,FALSE,NA,"809618559588585472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leenakorpinen",5,TRUE,FALSE,NA,NA
"With #climate deniers gaining unprecedented power, it's time to #StandUpForScience. Sign the pledge: https://t.co/DhWxAGn0sv",FALSE,0,NA,2016-12-16 04:37:21,FALSE,NA,"809618393699647488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeilSiri1",0,FALSE,FALSE,NA,NA
